date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:05	35437/35437	---M--	200	added ('OK')	application/pdf	etag:%228a6d-56b208b5d1e19%22	http://www.apache.org/licenses/software-grant-template.pdf	/home/ayadav/Documents/temp_1/www.apache.org/licenses/software-grant-template.pdf	(from http://www.apache.org/licenses/contributor-agreements.html)
12:54:05	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-3e9564c23b600%22	http://www.apache.org/icons/back.gif	/home/ayadav/Documents/temp_1/www.apache.org/icons/back.gif	(from http://www.apache.org/dist/)
12:54:07	32278/32278	---M--	200	added ('OK')	image/png	etag:%227e16-56b208b59a374%22	http://www.apache.org/foundation/press/kit/asf_logo_wide_small.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo_wide_small.png	(from http://www.apache.org/foundation/marks/list/)
12:54:09	225/225	---M--	200	added ('OK')	image/gif	etag:%22e1-3e9564c23b600%22	http://www.apache.org/icons/folder.gif	/home/ayadav/Documents/temp_1/www.apache.org/icons/folder.gif	(from http://www.apache.org/dist/)
12:54:11	309/309	---M--	200	added ('OK')	image/gif	etag:%22135-3e9564c23b600%22	http://www.apache.org/icons/image2.gif	/home/ayadav/Documents/temp_1/www.apache.org/icons/image2.gif	(from http://www.apache.org/dist/)
12:54:11	23913/23913	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:05%20GMT	http://www.apache.org/dist/?C=N;O=D	/home/ayadav/Documents/temp_1/www.apache.org/dist/indexc052.html	(from http://www.apache.org/dist/)
12:54:11	23913/23913	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:06%20GMT	http://www.apache.org/dist/?C=M;O=A	/home/ayadav/Documents/temp_1/www.apache.org/dist/indexf8a0.html	(from http://www.apache.org/dist/)
12:54:11	23913/23913	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:06%20GMT	http://www.apache.org/dist/?C=S;O=A	/home/ayadav/Documents/temp_1/www.apache.org/dist/indexbfec.html	(from http://www.apache.org/dist/)
12:54:11	1595/1595	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2263b-57bdcf78143af%22	http://www.apache.org/dist/favicon.ico	/home/ayadav/Documents/temp_1/www.apache.org/dist/favicon.ico	(from http://www.apache.org/dist/)
12:54:12	5470/5470	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:12%20GMT	http://www.apache.org/dist/META/	/home/ayadav/Documents/temp_1/www.apache.org/dist/META/index.html	(from http://www.apache.org/dist/)
12:54:12	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:12%20GMT	http://www.apache.org/dist/accumulo/	/home/ayadav/Documents/temp_1/www.apache.org/dist/accumulo/index.html	(from http://www.apache.org/dist/)
12:54:12	1591/1591	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:12%20GMT	http://www.apache.org/dist/activemq/	/home/ayadav/Documents/temp_1/www.apache.org/dist/activemq/index.html	(from http://www.apache.org/dist/)
12:54:14	35401/35401	---M-Z	200	added ('OK')	text/html	etag:%228a49-5885ff1e735a5-gzip%22	http://www.apache.org/info/how-to-mirror.html	/home/ayadav/Documents/temp_1/www.apache.org/info/how-to-mirror.html	(from http://www.apache.org/dyn/closer.cgi)
12:54:15	729/729	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:14%20GMT	http://www.apache.org/dist/airavata/	/home/ayadav/Documents/temp_1/www.apache.org/dist/airavata/index.html	(from http://www.apache.org/dist/)
12:54:15	842/842	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:14%20GMT	http://www.apache.org/dist/airflow/	/home/ayadav/Documents/temp_1/www.apache.org/dist/airflow/index.html	(from http://www.apache.org/dist/)
12:54:15	23913/23913	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:12%20GMT	http://www.apache.org/dist/?C=D;O=A	/home/ayadav/Documents/temp_1/www.apache.org/dist/index30b5.html	(from http://www.apache.org/dist/)
12:54:15	733/733	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:15%20GMT	http://www.apache.org/dist/ambari/	/home/ayadav/Documents/temp_1/www.apache.org/dist/ambari/index.html	(from http://www.apache.org/dist/)
12:54:15	1027/1027	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:15%20GMT	http://www.apache.org/dist/allura/	/home/ayadav/Documents/temp_1/www.apache.org/dist/allura/index.html	(from http://www.apache.org/dist/)
12:54:15	9303/9303	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:15%20GMT	http://www.apache.org/dist/ant/	/home/ayadav/Documents/temp_1/www.apache.org/dist/ant/index.html	(from http://www.apache.org/dist/)
12:54:16	1144/1144	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:16%20GMT	http://www.apache.org/dist/apex/	/home/ayadav/Documents/temp_1/www.apache.org/dist/apex/index.html	(from http://www.apache.org/dist/)
12:54:16	722/722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:16%20GMT	http://www.apache.org/dist/any23/	/home/ayadav/Documents/temp_1/www.apache.org/dist/any23/index.html	(from http://www.apache.org/dist/)
12:54:16	46151/46151	---M-Z	200	added ('OK')	text/html	etag:%22b447-5885ff1e735a5-gzip%22	https://www.apache.org/info/verification.html	/home/ayadav/Documents/temp_1/www.apache.org/info/verification.html	(from http://www.apache.org/dyn/closer.cgi)
12:54:17	10041/10041	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:16%20GMT	http://www.apache.org/dist/apr/	/home/ayadav/Documents/temp_1/www.apache.org/dist/apr/index.html	(from http://www.apache.org/dist/)
12:54:17	1306/1306	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:17%20GMT	http://www.apache.org/dist/archiva/	/home/ayadav/Documents/temp_1/www.apache.org/dist/archiva/index.html	(from http://www.apache.org/dist/)
12:54:17	104244/104244	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:17%20GMT	http://www.apache.org/dist/aries/	/home/ayadav/Documents/temp_1/www.apache.org/dist/aries/index.html	(from http://www.apache.org/dist/)
12:54:18	852/852	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:17%20GMT	http://www.apache.org/dist/arrow/	/home/ayadav/Documents/temp_1/www.apache.org/dist/arrow/index.html	(from http://www.apache.org/dist/)
12:54:18	1284/1284	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:18%20GMT	http://www.apache.org/dist/atlas/	/home/ayadav/Documents/temp_1/www.apache.org/dist/atlas/index.html	(from http://www.apache.org/dist/)
12:54:18	1712/1712	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:18%20GMT	http://www.apache.org/dist/asterixdb/	/home/ayadav/Documents/temp_1/www.apache.org/dist/asterixdb/index.html	(from http://www.apache.org/dist/)
12:54:18	2196/2196	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:18%20GMT	http://www.apache.org/dist/aurora/	/home/ayadav/Documents/temp_1/www.apache.org/dist/aurora/index.html	(from http://www.apache.org/dist/)
12:54:19	3531/3531	---M--	200	added ('OK')	image/png	etag:%22dcb-57e9196fe60a5%22	http://www.apache.org/uptime/feather.png	/home/ayadav/Documents/temp_1/www.apache.org/uptime/feather.png	(from http://www.apache.org/uptime/)
12:54:20	722/722	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:20%20GMT	http://www.apache.org/dist/axis/	/home/ayadav/Documents/temp_1/www.apache.org/dist/axis/index.html	(from http://www.apache.org/dist/)
12:54:20	848/848	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:20%20GMT	http://www.apache.org/dist/bahir/	/home/ayadav/Documents/temp_1/www.apache.org/dist/bahir/index.html	(from http://www.apache.org/dist/)
12:54:20	1175/1175	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:20%20GMT	http://www.apache.org/dist/beam/	/home/ayadav/Documents/temp_1/www.apache.org/dist/beam/index.html	(from http://www.apache.org/dist/)
12:54:20	1219/1219	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:20%20GMT	http://www.apache.org/dist/avro/	/home/ayadav/Documents/temp_1/www.apache.org/dist/avro/index.html	(from http://www.apache.org/dist/)
12:54:21	33822/33822	---M-Z	200	added ('OK')	application/javascript	etag:%22841e-57ff20a3df2bc-gzip%22	http://www.apache.org/uptime/stats.js	/home/ayadav/Documents/temp_1/www.apache.org/uptime/stats.js	(from http://www.apache.org/uptime/)
12:54:22	846/846	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:22%20GMT	http://www.apache.org/dist/bigtop/	/home/ayadav/Documents/temp_1/www.apache.org/dist/bigtop/index.html	(from http://www.apache.org/dist/)
12:54:22	966/966	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:22%20GMT	http://www.apache.org/dist/bloodhound/	/home/ayadav/Documents/temp_1/www.apache.org/dist/bloodhound/index.html	(from http://www.apache.org/dist/)
12:54:22	1235/1235	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:22%20GMT	http://www.apache.org/dist/bookkeeper/	/home/ayadav/Documents/temp_1/www.apache.org/dist/bookkeeper/index.html	(from http://www.apache.org/dist/)
12:54:22	888/888	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:22%20GMT	http://www.apache.org/dist/brooklyn/	/home/ayadav/Documents/temp_1/www.apache.org/dist/brooklyn/index.html	(from http://www.apache.org/dist/)
12:54:23	616/616	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:23%20GMT	http://www.apache.org/dist/buildr/	/home/ayadav/Documents/temp_1/www.apache.org/dist/buildr/index.html	(from http://www.apache.org/dist/)
12:54:23	944/944	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:23%20GMT	http://www.apache.org/dist/bval/	/home/ayadav/Documents/temp_1/www.apache.org/dist/bval/index.html	(from http://www.apache.org/dist/)
12:54:23	1501/1501	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:23%20GMT	http://www.apache.org/dist/calcite/	/home/ayadav/Documents/temp_1/www.apache.org/dist/calcite/index.html	(from http://www.apache.org/dist/)
12:54:23	620/620	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:23%20GMT	http://www.apache.org/dist/camel/	/home/ayadav/Documents/temp_1/www.apache.org/dist/camel/index.html	(from http://www.apache.org/dist/)
12:54:24	1294/1294	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:24%20GMT	http://www.apache.org/dist/carbondata/	/home/ayadav/Documents/temp_1/www.apache.org/dist/carbondata/index.html	(from http://www.apache.org/dist/)
12:54:24	1298/1298	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:24%20GMT	http://www.apache.org/dist/cassandra/	/home/ayadav/Documents/temp_1/www.apache.org/dist/cassandra/index.html	(from http://www.apache.org/dist/)
12:54:24	2611/2611	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:24%20GMT	http://www.apache.org/dist/cayenne/	/home/ayadav/Documents/temp_1/www.apache.org/dist/cayenne/index.html	(from http://www.apache.org/dist/)
12:54:24	730/730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:24%20GMT	http://www.apache.org/dist/celix/	/home/ayadav/Documents/temp_1/www.apache.org/dist/celix/index.html	(from http://www.apache.org/dist/)
12:54:25	1198/1198	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:25%20GMT	http://www.apache.org/dist/chemistry/	/home/ayadav/Documents/temp_1/www.apache.org/dist/chemistry/index.html	(from http://www.apache.org/dist/)
12:54:25	1168/1168	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:25%20GMT	http://www.apache.org/dist/chukwa/	/home/ayadav/Documents/temp_1/www.apache.org/dist/chukwa/index.html	(from http://www.apache.org/dist/)
12:54:25	2014/2014	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:25%20GMT	http://www.apache.org/dist/clerezza/	/home/ayadav/Documents/temp_1/www.apache.org/dist/clerezza/index.html	(from http://www.apache.org/dist/)
12:54:25	728/728	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:25%20GMT	http://www.apache.org/dist/climate/	/home/ayadav/Documents/temp_1/www.apache.org/dist/climate/index.html	(from http://www.apache.org/dist/)
12:54:26	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:24:26%20GMT	http://www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.png	(from http://www.apache.org/foundation/press/kit/)
12:54:27	737/737	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:27%20GMT	http://www.apache.org/dist/cloudstack/	/home/ayadav/Documents/temp_1/www.apache.org/dist/cloudstack/index.html	(from http://www.apache.org/dist/)
12:54:27	1074/1074	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:27%20GMT	http://www.apache.org/dist/cordova/	/home/ayadav/Documents/temp_1/www.apache.org/dist/cordova/index.html	(from http://www.apache.org/dist/)
12:54:27	2907/2907	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:27%20GMT	http://www.apache.org/dist/cocoon/	/home/ayadav/Documents/temp_1/www.apache.org/dist/cocoon/index.html	(from http://www.apache.org/dist/)
12:54:27	7631/7631	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:27%20GMT	http://www.apache.org/dist/commons/	/home/ayadav/Documents/temp_1/www.apache.org/dist/commons/index.html	(from http://www.apache.org/dist/)
12:54:29	15135/15135	---M--	200	added ('OK')	image/png	etag:%223b1f-56b208b47443b%22	http://www.apache.org/foundation/press/kit/poweredBy/pb-apache.PNG	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/pb-apache.png	(from http://www.apache.org/foundation/press/kit/)
12:54:29	738/738	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:29%20GMT	http://www.apache.org/dist/creadur/	/home/ayadav/Documents/temp_1/www.apache.org/dist/creadur/index.html	(from http://www.apache.org/dist/)
12:54:29	854/854	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:29%20GMT	http://www.apache.org/dist/crunch/	/home/ayadav/Documents/temp_1/www.apache.org/dist/crunch/index.html	(from http://www.apache.org/dist/)
12:54:29	852/852	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:29%20GMT	http://www.apache.org/dist/ctakes/	/home/ayadav/Documents/temp_1/www.apache.org/dist/ctakes/index.html	(from http://www.apache.org/dist/)
12:54:29	2905/2905	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:29%20GMT	http://www.apache.org/dist/couchdb/	/home/ayadav/Documents/temp_1/www.apache.org/dist/couchdb/index.html	(from http://www.apache.org/dist/)
12:54:30	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:24:30%20GMT	http://www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.pdf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.pdf	(from http://www.apache.org/foundation/press/kit/)
12:54:31	841/841	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:31%20GMT	http://www.apache.org/dist/curator/	/home/ayadav/Documents/temp_1/www.apache.org/dist/curator/index.html	(from http://www.apache.org/dist/)
12:54:31	945/945	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:31%20GMT	http://www.apache.org/dist/db/	/home/ayadav/Documents/temp_1/www.apache.org/dist/db/index.html	(from http://www.apache.org/dist/)
12:54:31	866/866	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:31%20GMT	http://www.apache.org/dist/datafu/	/home/ayadav/Documents/temp_1/www.apache.org/dist/datafu/index.html	(from http://www.apache.org/dist/)
12:54:31	2918/2918	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:31%20GMT	http://www.apache.org/dist/cxf/	/home/ayadav/Documents/temp_1/www.apache.org/dist/cxf/index.html	(from http://www.apache.org/dist/)
12:54:32	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:24:32%20GMT	http://www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.svg	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.svg	(from http://www.apache.org/foundation/press/kit/)
12:54:33	1410/1410	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:33%20GMT	http://www.apache.org/dist/directory/	/home/ayadav/Documents/temp_1/www.apache.org/dist/directory/index.html	(from http://www.apache.org/dist/)
12:54:33	734/734	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:33%20GMT	http://www.apache.org/dist/deltaspike/	/home/ayadav/Documents/temp_1/www.apache.org/dist/deltaspike/index.html	(from http://www.apache.org/dist/)
12:54:33	850/850	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:33%20GMT	http://www.apache.org/dist/drill/	/home/ayadav/Documents/temp_1/www.apache.org/dist/drill/index.html	(from http://www.apache.org/dist/)
12:54:33	724/724	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:33%20GMT	http://www.apache.org/dist/dubbo/	/home/ayadav/Documents/temp_1/www.apache.org/dist/dubbo/index.html	(from http://www.apache.org/dist/)
12:54:34	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202019%2007:24:34%20GMT	http://www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.emf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/Apache_PoweredBy.emf	(from http://www.apache.org/foundation/press/kit/)
12:54:35	732/732	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:35%20GMT	http://www.apache.org/dist/empire-db/	/home/ayadav/Documents/temp_1/www.apache.org/dist/empire-db/index.html	(from http://www.apache.org/dist/)
12:54:35	1051/1051	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:35%20GMT	http://www.apache.org/dist/eagle/	/home/ayadav/Documents/temp_1/www.apache.org/dist/eagle/index.html	(from http://www.apache.org/dist/)
12:54:35	725/725	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:35%20GMT	http://www.apache.org/dist/falcon/	/home/ayadav/Documents/temp_1/www.apache.org/dist/falcon/index.html	(from http://www.apache.org/dist/)
12:54:39	730/730	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:37%20GMT	http://www.apache.org/dist/fineract/	/home/ayadav/Documents/temp_1/www.apache.org/dist/fineract/index.html	(from http://www.apache.org/dist/)
12:54:43	3256/3256	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:37%20GMT	http://www.apache.org/dist/flex/	/home/ayadav/Documents/temp_1/www.apache.org/dist/flex/index.html	(from http://www.apache.org/dist/)
12:54:44	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jun%202019%2007:24:43%20GMT	http://www.apache.org/foundation/press/kit/poweredBy	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy	(from http://www.apache.org/foundation/press/kit/)
12:54:45	1089/1089	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:44%20GMT	http://www.apache.org/dist/flink/	/home/ayadav/Documents/temp_1/www.apache.org/dist/flink/index.html	(from http://www.apache.org/dist/)
12:54:46	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jun%202019%2007:24:45%20GMT	http://www.apache.org/foundation/press/kit/poweredBy/powered-by-template-2019	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/powered-by-template-2019	(from http://www.apache.org/foundation/press/kit/)
12:54:47	1735/1735	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:46%20GMT	http://www.apache.org/dist/flume/	/home/ayadav/Documents/temp_1/www.apache.org/dist/flume/index.html	(from http://www.apache.org/dist/)
12:54:58	53611/53611	---M--	200	added ('OK')	image/png	etag:%22d16b-584ec1b2257b9%22	http://www.apache.org/foundation/press/kit/APACHE_20th_anniversary.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/APACHE_20th_anniversary.png	(from http://www.apache.org/foundation/press/kit/)
12:55:13	62925/62925	---M--	200	added ('OK')	image/png	etag:%22f5cd-584ec1b2257b9%22	http://www.apache.org/foundation/press/kit/Badge_1_APACHE_20th_Anniversary.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/Badge_1_APACHE_20th_Anniversary.png	(from http://www.apache.org/foundation/press/kit/)
12:55:24	51363/51363	---M--	200	added ('OK')	image/png	etag:%22c8a3-584ec1b2257b9%22	http://www.apache.org/foundation/press/kit/Badge_2_APACHE_20th_Anniversary.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/Badge_2_APACHE_20th_Anniversary.png	(from http://www.apache.org/foundation/press/kit/)
12:55:35	47000/47000	---M--	200	added ('OK')	image/png	etag:%22b798-584ec1b2257b9%22	http://www.apache.org/foundation/press/kit/Indigo_THE_APACHE_WAY_Badge.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/Indigo_THE_APACHE_WAY_Badge.png	(from http://www.apache.org/foundation/press/kit/)
12:55:39	450060/450060	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:24:35%20GMT	http://www.apache.org/dist/felix/	/home/ayadav/Documents/temp_1/www.apache.org/dist/felix/index.html	(from http://www.apache.org/dist/)
12:55:41	12257/12257	---M--	200	added ('OK')	image/svg+xml	etag:%222fe1-56b208b59f195%22	http://www.apache.org/foundation/press/kit/feather.svg	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/feather.svg	(from http://www.apache.org/foundation/press/kit/)
12:56:01	138140/138140	---M--	200	added ('OK')	image/png	etag:%2221b9c-56b208b582c72%22	http://www.apache.org/foundation/press/kit/feather.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/feather.png	(from http://www.apache.org/foundation/press/kit/)
12:56:01	95333/95333	---M--	200	added ('OK')	application/pdf	etag:%2217465-56b208b56098f%22	http://www.apache.org/foundation/press/kit/feather.pdf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/feather.pdf	(from http://www.apache.org/foundation/press/kit/)
12:56:03	1196/1196	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:26:02%20GMT	http://www.apache.org/dist/fluo/	/home/ayadav/Documents/temp_1/www.apache.org/dist/fluo/index.html	(from http://www.apache.org/dist/)
12:56:29	35389968/35389968	---M--	200	added ('OK')	text/html	etag:%2221c0210-56b208b59a374%22	http://www.apache.org/foundation/press/kit/feather.emf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/feather.html	(from http://www.apache.org/foundation/press/kit/)
12:56:35	12945/12945	---M--	200	added ('OK')	image/png	etag:%223291-56b208b46b79a%22	http://www.apache.org/foundation/press/kit/asf_logo_small.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo_small.png	(from http://www.apache.org/foundation/press/kit/)
12:56:37	19698/19698	---M--	200	added ('OK')	image/svg+xml	etag:%224cf2-56b208b56098f%22	http://www.apache.org/foundation/press/kit/asf_logo.svg	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo.svg	(from http://www.apache.org/foundation/press/kit/)
12:56:47	638418/638418	---M--	200	added ('OK')	image/jpeg	etag:%229bdd2-56b208b4b8a01%22	http://www.apache.org/foundation/press/kit/poweredBy/pb-tomcat.jpg	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/poweredBy/pb-tomcat.jpg	(from http://www.apache.org/foundation/press/kit/)
12:56:47	152842/152842	---M--	200	added ('OK')	image/png	etag:%222550a-56b208b46c73a%22	http://www.apache.org/foundation/press/kit/asf_logo.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo.png	(from http://www.apache.org/foundation/press/kit/)
12:57:03	101195/101195	---M--	200	added ('OK')	application/pdf	etag:%2218b4b-56b208b46c73a%22	http://www.apache.org/foundation/press/kit/asf_logo.pdf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo.pdf	(from http://www.apache.org/foundation/press/kit/)
12:57:03	16586260/16586260	---M--	200	added ('OK')	text/html	etag:%22fd1614-56b208b582c72%22	http://www.apache.org/foundation/press/kit/asf_logo.emf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo.html	(from http://www.apache.org/foundation/press/kit/)
12:57:05	735/735	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:27:04%20GMT	http://www.apache.org/dist/freemarker/	/home/ayadav/Documents/temp_1/www.apache.org/dist/freemarker/index.html	(from http://www.apache.org/dist/)
12:57:05	3194/3194	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:26:47%20GMT	http://www.apache.org/dist/forrest/	/home/ayadav/Documents/temp_1/www.apache.org/dist/forrest/index.html	(from http://www.apache.org/dist/)
12:57:07	724/724	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:27:06%20GMT	http://www.apache.org/dist/geode/	/home/ayadav/Documents/temp_1/www.apache.org/dist/geode/index.html	(from http://www.apache.org/dist/)
12:57:09	25489/25489	---M--	200	added ('OK')	image/svg+xml	etag:%226391-56b208b582c72%22	http://www.apache.org/foundation/press/kit/asf_logo_url.svg	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo_url.svg	(from http://www.apache.org/foundation/press/kit/)
12:57:11	14501/14501	---M--	200	added ('OK')	image/png	etag:%2238a5-56b208b55f9ef%22	http://www.apache.org/foundation/press/kit/asf_logo_url_small.png	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo_url_small.png	(from http://www.apache.org/foundation/press/kit/)
12:57:13	2017/2017	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202019%2007:27:11%20GMT	http://www.apache.org/dist/geronimo/	/home/ayadav/Documents/temp_1/www.apache.org/dist/geronimo/index.html	(from http://www.apache.org/dist/)
12:57:25	16590256/16590256	---M--	200	added ('OK')	text/html	etag:%22fd25b0-56b208b59f195%22	http://www.apache.org/foundation/press/kit/asf_logo_url.emf	/home/ayadav/Documents/temp_1/www.apache.org/foundation/press/kit/asf_logo_url.html	(from http://www.apache.org/foundation/press/kit/)
